"시설년도","위치코드","시설구분1","시설구분2","쉼터명칭","도로명주소","지번주소","시설면적","이용가능인원","비고","경도","위도","X좌표(EPSG:5186)","Y좌표(EPSG:5186)"
"2026","1138052000","특정계층이용시설","회원이용시설","북한산힐스테이트7차아파트경로당","서울특별시 은평구 통일로 796 (북한산 힐스테이트7차 상가동)","서울특별시 은평구 불광동 643","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9264520","37.6165130","193506.60359034","557438.22781080"
"2026","1138052000","특정계층이용시설","회원이용시설","미성아파트경로당","서울특별시 은평구 통일로 780 (미성아파트 2동)","서울특별시 은평구 불광동 248","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9281250","37.6150230","193654.18259786","557272.73942925"
"2026","1138052000","특정계층이용시설","회원이용시설","북한산힐스테이트3차경로당(3305동)","서울특별시 은평구 불광로 122-10 (북한산현대힐스테이트3차아파트 3305동)","서울특별시 은평구 불광동 641","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9354360","37.6182340","194299.91330626","557628.65683292"
"2026","1138052000","특정계층이용시설","회원이용시설","북한산힐스테이트1차아파트경로당","서울특별시 은평구 불광로2길 33 (북한산힐스테이트1차아파트 1101동)","서울특별시 은평구 불광동 635","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9370240","37.6125850","194439.69060811","557001.58343201"
"2026","1138052000","특정계층이용시설","회원이용시설","불광롯데캐슬아파트경로당","서울특별시 은평구 불광로 64 (불광롯데캐슬 101동)","서울특별시 은평구 불광동 645","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9334620","37.6128180","194125.21096521","557027.66085069"
"2026","1138052000","특정계층이용시설","회원이용시설","북한산힐스테이트7차116동경로당","서울특별시 은평구 통일로 792 (북한산 힐스테이트 7차 116동)","서울특별시 은평구 불광동 643-1","86.00","30","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9269170","37.6157640","193547.59273506","557355.06479910"
"2026","1138052000","특정계층이용시설","회원이용시설","북한산힐스테이트3차3207동경로당","서울특별시 은평구 불광로14길 10-4 (불광동, 북한산현대힐스테이트3차아파트)","서울특별시 은평구 불광동 640","110.00","30","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9343856","37.6198071","194207.29990320","557803.31840350"
"2026","1138052000","특정계층이용시설","회원이용시설","북한산래미안205동경로당","서울특별시 은평구 불광로2길 41 (불광동, 북한산래미안아파트)","서울특별시 은평구 불광동 637-1","82.00","20","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9361916","37.6116796","194366.12760996","556901.14346756"
"2026","1138052000","공공시설","공공청사","불광1동주민센터","서울특별시 은평구 진흥로15길 10","서울특별시 은평구 불광동 613-1","66.00","20","","126.9319864","37.6103305","193994.72690525","556751.66868189"
"2026","1138052000","특정계층이용시설","회원이용시설","불광노인복지관","서울특별시 은평구 연서로32길 17-11 (불광동)","서울특별시 은평구 불광동 339-13","30.00","10","","126.9248450","37.6195153","193364.99175638","557771.56332011"
"2026","1138052000","특정계층이용시설","회원이용시설","대광경로당","서울특별시 은평구 불광로2길 4-3","서울특별시 은평구 불광동 601-6","37.00","10","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9322640","37.6118050","194019.35572712","556915.30446278"
"2026","1138052000","특정계층이용시설","회원이용시설","송암경로당","서울특별시 은평구 불광로5길 6-12","서울특별시 은평구 불광동 238-161","118.00","15","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9319740","37.6150480","193994.01144993","557275.26093458"
"2026","1141061500","특정계층이용시설","회원이용시설","연희궁경로당","서울특별시 서대문구 성산로17길 30-2 (연희동)","서울특별시 서대문구 연희동 339-57","60.00","12","","126.9327721","37.5635184","194060.38193152","551556.00485098"
"2026","1141061500","공공시설","공공청사","연희동자치회관","서울특별시 서대문구 증가로 13-10 (연희동)","서울특별시 서대문구 연희동 122-16","120.00","16","","126.9308373","37.5692784","193889.91186875","552195.42154629"
"2026","1141062000","특정계층이용시설","특수근로자 쉼터","휴서대문이동노동자쉼터","","서울특별시 서대문구 홍제동 294-84","40.00","6","","126.9407080","37.5906420","194763.42246715","554565.94071329"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제고은경로당","서울특별시 서대문구 통일로39길 60 (홍제동)","서울특별시 서대문구 홍제동 312-17","","","","126.9416410","37.5871410","194845.58216451","554177.31757327"
"2026","1141062000","특정계층이용시설","회원이용시설","푸르지오센트럴파크경로당","서울특별시 서대문구 통일로 339 (서대문푸르지오센트럴파크아파트)","서울특별시 서대문구 홍제동 478","262.00","40","","126.9498860","37.5812620","195573.45384988","553524.39491893"
"2026","1141062000","특정계층이용시설","회원이용시설","삼성래미안A경로당","서울특별시 서대문구 통일로 319 (홍제삼성래미안아파트 101동)","서울특별시 서대문구 홍제동 461","44.00","10","","126.9506530","37.5785690","195641.04560918","553225.46688182"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제센트럴아이파크경로당","서울특별시 서대문구 통일로 395 (홍제 센트럴 IPARK 107동)","서울특별시 서대문구 홍제동 473","120.70","50","","126.9463700","37.5845780","195263.09730215","553892.60463577"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제성원A경로당","서울특별시 서대문구 모래내로 430 (홍제동성원아파트 관리실)","서울특별시 서대문구 홍제동 456","76.14","30","","126.9427680","37.5836380","194944.88485045","553788.46305160"
"2026","1141062000","특정계층이용시설","회원이용시설","무악재한화A경로당","서울특별시 서대문구 통일로 357 (무악재한화아파트 101동)","서울특별시 서대문구 홍제동 464","72.00","14","","126.9495530","37.5822860","195544.10114408","553638.06297637"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제한양A경로당","서울특별시 서대문구 통일로25길 30 (홍제한양아파트 103동)","서울특별시 서대문구 홍제동 82","133.00","26","","126.9473780","37.5834170","195352.05734557","553763.69648288"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제현대A경로당","서울특별시 서대문구 통일로39가길 57 (홍제현대아파트 101동)","서울특별시 서대문구 홍제동 331","60.00","12","","126.9406480","37.5903220","194758.10091664","554530.42765786"
"2026","1141062000","특정계층이용시설","회원이용시설","남양A경로당","서울특별시 서대문구 홍제내길 168 (남양아파트 101동)","서울특별시 서대문구 홍제동 457","78.00","15","","126.9381820","37.5887350","194540.19073987","554354.42901076"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제금호어울림A경로당","서울특별시 서대문구 모래내로 411 (홍제금호어울림 102동)","서울특별시 서대문구 홍제동 471","101.50","15","","126.9407610","37.5845990","194767.68035755","553895.23302663"
"2026","1141062000","특정계층이용시설","회원이용시설","홍제1동분회경로당","서울특별시 서대문구  모래내로  459-6, 고은어린이집 (홍제동)","서울특별시 서대문구 홍제동 157-92","132.00","26","","126.9454423","37.5858358","195181.23870289","554032.25335111"
"2026","1141062000","특정계층이용시설","회원이용시설","초원경로당","서울특별시 서대문구  홍제내2길  56 , 초원경로당 (홍제동)","서울특별시 서대문구 홍제동 335-9","211.00","42","","126.9371964","37.5868269","194453.00024811","554142.70920350"
"2026","1147057000","특정계층이용시설","회원이용시설","우당아파트경로당(사립)","서울특별시 양천구 오목로 90 (우당아파트)","서울특별시 양천구 신월동 506-1","24.25","21","","126.8475960","37.5228580","186527.71355310","547051.98345200"
"2026","1147057000","특정계층이용시설","회원이용시설","대림아파트경로당(사립)","서울특별시 양천구 오목로13길 7 (신월대림아파트 노인정)","서울특별시 양천구 신월동 491-1","41.85","30","","126.8453150","37.5234510","186326.18465204","547118.12820729"
"2026","1147057000","특정계층이용시설","회원이용시설","동방아파트경로당(사립)","서울특별시 양천구 신월로 220 (동방아파트)","서울특별시 양천구 신월동 607-1","70.64","30","","126.8464760","37.5214530","186428.45267059","546896.20692482"
"2026","1147057000","공공시설","공공청사","신월2동주민센터","서울특별시 양천구 신월동 중앙로53길  47 , 경로당 (신월동)","서울특별시 양천구 신월동 483-11","544.00","100","","126.8446000","37.5250000","186263.26419233","547290.15217206"
"2026","1147057000","특정계층이용시설","회원이용시설","신곡(구립)경로당","서울특별시 양천구 오목로13길 38 (구립신곡경로당)","서울특별시 양천구 신월동 459","85.74","40","","126.8451090","37.5262690","186308.48969796","547430.92125865"
"2026","1147057000","특정계층이용시설","회원이용시설","당곡(구립)경로당","서울특별시 양천구 오목로11길 17-18 (구립 당곡경로당)","서울특별시 양천구 신월동 486","90.27","50","경로당 임시시설","126.8428940","37.5241170","186112.29686665","547192.40061691"
"2026","1147057000","특정계층이용시설","회원이용시설","중앙(구립)경로당","서울특별시 양천구 오목로 64-27","서울특별시 양천구 신월동 509-14","120.00","50","","126.8450000","37.5221000","186298.09225862","546968.22983323"
"2026","1147057000","공공시설","복지?문화?체육시설","신월종합사회복지관","서울특별시 양천구 신월로24길 19","서울특별시 양천구 신월동 1063-1","600.00","120","","126.8473000","37.5200000","186501.03269031","546734.82348678"
"2026","1147058000","특정계층이용시설","회원이용시설","금하뜨라네아파트경로당(사립)","서울특별시 양천구 가로공원로56길 10 (금하뜨라네아파트 106동)","서울특별시 양천구 신월동 142-14","86.80","17","","126.8239170","37.5335810","184436.75163259","548245.75928211"
"2026","1147058000","공공시설","공공청사","신월3동주민센터","서울특별시 양천구 신월동 남부순환로54길  5 ,  신월3동주민센터 (신월동)","서울특별시 양천구 신월동 167-5","308.00","20","","126.8291000","37.5336000","184894.85976494","548247.02296619"
"2026","1147058000","특정계층이용시설","회원이용시설","경복(구립)경로당","서울특별시 양천구 가로공원로56길 30 (구립경복경로당)","서울특별시 양천구 신월동 156","98.60","60","","126.8260990","37.5347740","184629.85458568","548377.80889339"
"2026","1147058000","특정계층이용시설","회원이용시설","신남(구립)경로당","서울특별시 양천구 남부순환로56가길 13","서울특별시 양천구 신월동 198-22","223.23","47","","126.8302000","37.5313000","184991.62338556","547991.57497730"
"2026","1147058000","특정계층이용시설","회원이용시설","서서울어르신복지관","서울특별시 양천구 가로공원로60가길 16 (서서울 어르신복지관)","서울특별시 양천구 신월동 158-4","4.16","30","","126.8266110","37.5343450","184675.01967838","548330.11156258"
"2026","1147058000","특정계층이용시설","회원이용시설","신원경로당(구립)","서울특별시 양천구 남부순환로46길 12","서울특별시 양천구 신월동 161-17","100.00","54","","126.8279000","37.5340000","184788.87791399","548291.61150084"
"2026","1147059000","특정계층이용시설","회원이용시설","신월2차보람쉬움아파트경로당","서울특별시 양천구 오목로1길 46 (보람쉬움2차아파트 202동)","서울특별시 양천구 신월동 1039","37.76","22","","126.8371590","37.5247060","185605.45274134","547258.63447193"
"2026","1147059000","특정계층이용시설","회원이용시설","롯데캐슬아파트경로당(사립)","서울특별시 양천구 오목로5길 19 (양천 롯데캐슬 101동)","서울특별시 양천구 신월동 1057","114.03","29","","126.8403140","37.5233490","185884.08768945","547107.54617344"
"2026","1147059000","특정계층이용시설","회원이용시설","양천벽산블루밍아파트경로당(사립)","서울특별시 양천구 월정로9길 20 (양천벽산블루밍2단지 관리동)","서울특별시 양천구 신월동 1027","59.23","36","","126.8381600","37.5252760","185694.04637698","547321.74470782"
"2026","1135060000","특정계층이용시설","회원이용시설","태강아파트경로당","서울특별시 노원구 공릉로34길 62 (태강아파트 1010동)","서울특별시 노원구 공릉동 81","","","관리사무소 1층 / 주말 및 공휴일 미운영","127.0831900","37.6233050","207344.00009308","558192.77801692"
"2026","1135060000","특정계층이용시설","회원이용시설","건영장미아파트경로당","서울특별시 노원구 공릉로51길 14-17 (건영장미아파트 경로당)","서울특별시 노원구 공릉동 744","","","관리사무소 1층 / 주말 및 공휴일 미운영","127.0754110","37.6292000","206656.74535355","558846.48053950"
"2026","1135060000","특정계층이용시설","회원이용시설","공릉비선아파트경로당","서울특별시 노원구 화랑로51길 78 (비선아파트)","서울특별시 노원구 공릉동 109","","","비선어린이집, 관리사무소 1층 / 주말 및 공휴일 미운영","127.0874130","37.6256380","207716.56476998","558452.05515227"
"2026","1135060000","특정계층이용시설","회원이용시설","공릉한보아파트경로당","서울특별시 노원구 공릉로46길 19 (공릉동 한보에센시티아파트 관리사무소,주민공동시설)","서울특별시 노원구 공릉동 743","","","한보아파트 104동1-4라인 입구 옆 / 주말 및 공휴일 미운영","127.0804490","37.6278780","207101.58992637","558700.12174468"
"2026","1135060000","특정계층이용시설","회원이용시설","성우아파트경로당","서울특별시 노원구 공릉로27길 110 (현대 성우아파트)","서울특별시 노원구 공릉동 401","","","성우아파트 관리사무소1층 / 주말 및 공휴일 미운영","127.0771250","37.6264310","206808.29764643","558539.27365700"
"2026","1135060000","특정계층이용시설","회원이용시설","동부아파트경로당","서울특별시 노원구 공릉로 206 (동부아파트)","서울특별시 노원구 공릉동 705","","","동부아파트101동 1-2라인입구 앞 / 주말 및 공휴일 미운영","127.0784420","37.6280390","206924.40817259","558717.84106899"
"2026","1135060000","특정계층이용시설","회원이용시설","효성아파트경로당","서울특별시 노원구 화랑로 556 (효성아파트 104동)","서울특별시 노원구 공릉동 742","","","효성아파트 105동1-2호라인 입구 앞 / 주말 및 공휴일 미운영","127.0882370","37.6207060","207789.81973103","557904.72354119"
"2026","1135060000","특정계층이용시설","회원이용시설","태릉우성아파트경로당","서울특별시 노원구 노원로 29 (우성아파트 관리사무소)","서울특별시 노원구 공릉동 114-9","","","우성아파트 3동 1-2호 라인 입구 앞 / 주말 및 공휴일 미운영","127.0861680","37.6243160","207606.79449346","558305.22549597"
"2026","1135060000","야외시설","공원","경춘선야외쉼터1(불빛정원)","","서울특별시 노원구 공릉동 29-62","20.00","5","2025. 7. 23. ~ 8. 25. 힐링냉장고 운영 예정","127.0927080","37.6239170","208184.18071698","558261.49090123"
"2026","1135060000","야외시설","정자?파고라 등","경춘선야외쉼터3(힐링쉼터)","서울특별시 노원구 공릉로51길 20","서울특별시 노원구 공릉동 428-7","10.00","5","2025. 7. 23. ~ 8. 25. 힐링냉장고 운영 예정","127.0758964","37.6281756","206699.68496372","558732.81745148"
"2026","1135060000","특정계층이용시설","회원이용시설","공릉2동경로당","서울특별시 노원구 공릉로 129 (공릉동)","서울특별시 노원구 공릉동 334-6","59.00","34","공릉노인복지관 1층 / 주말 및 공휴일 미운영","127.0789781","37.6217503","206972.31936265","558019.90160923"
"2026","1135060000","특정계층이용시설","회원이용시설","공릉경로당","서울특별시 노원구 공릉로 169-9 (공릉동, 진주빌라)","서울특별시 노원구 공릉동 415-36","50.00","22","진주빌라 B동 1호 / 주말 및 공휴일 미운영","127.0791498","37.6252534","206987.14944134","558408.72131548"
"2026","1135060000","공공시설","공공청사","공릉2동주민센터","서울특별시 노원구 노원로1길 68 (공릉동)","서울특별시 노원구 공릉동 87-7","554.67","20","","127.0833850","37.6212893","207361.41342386","557969.07201631"
"2026","1135060000","특정계층이용시설","회원이용시설","공노회경로당","서울특별시 노원구 공릉로32길 35-2 (공릉동)","서울특별시 노원구 공릉동 240-201","89.00","22","공릉로32길 골목 안쪽 / 주말 및 공휴일 미운영","127.0812151","37.6221051","207169.77144029","558059.44916469"
"2026","1135060000","특정계층이용시설","회원이용시설","공릉아파트경로당","서울특별시 노원구 화랑로51길 81 (공릉동, 공릉아파트)","서울특별시 노원구 공릉동 110","162.00","38","601동 근처 입주자관리센터 건물 1층 / 주말 및 공휴일 미운영","127.0878482","37.6251387","207755.03483723","558396.67400017"
"2026","1135061100","공공시설","복지?문화?체육시설","가재울지혜마루","서울특별시 노원구 한글비석로 97 (노원에너지제로 주택)","서울특별시 노원구 하계동 251-9","","","","127.0728930","37.6386480","206433.65962206","559894.93449656"
"2026","1138053000","특정계층이용시설","회원이용시설","향림경로당","서울특별시 은평구 통일로92나길 23","서울특별시 은평구 불광동 480-218","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9231340","37.6241090","193214.35480319","558281.53745826"
"2026","1138053000","특정계층이용시설","회원이용시설","북한산대창센시티아파트경로당","서울특별시 은평구 불광로 208 (북한산대창센시티)","서울특별시 은평구 불광동 71-16","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9294280","37.6253720","193770.08762297","558421.28065580"
"2026","1138053000","특정계층이용시설","회원이용시설","북한산수자인아파트경로당","서울특별시 은평구 불광로 170 (북한산 한양 수자인 아파트)","서울특별시 은평구 불광동 636","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9322880","37.6216580","194022.26361263","558008.88007958"
"2026","1138053000","특정계층이용시설","회원이용시설","어울누리느티나무경로당","서울특별시 은평구 연서로33길 14-19 (불광동)","서울특별시 은평구 불광동 415-2","140.00","25","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9249000","37.6223000","193370.09469027","558080.63144865"
"2026","1138053000","공공시설","공공청사","불광2동주민센터","서울특별시 은평구 연서로41길 18 (불광동)","서울특별시 은평구 불광동 81-2","66.00","20","","126.9272961","37.6263503","193581.97313285","558530.00527166"
"2026","1138053000","특정계층이용시설","회원이용시설","박석어버이경로당","서울특별시 은평구 통일로92가길 5","서울특별시 은평구 불광동 479-116","99.00","30","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9212520","37.6263370","193048.42139378","558528.95962903"
"2026","1138053000","특정계층이용시설","회원이용시설","불광2동경로당","서울특별시 은평구 불광로 175","서울특별시 은평구 불광동 191-7","117.00","15","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9313220","37.6220950","193937.01888561","558057.44438926"
"2026","1138053000","특정계층이용시설","회원이용시설","새장골경로당","서울특별시 은평구 연서로37길 47","서울특별시 은평구 불광동 98-7","148.00","20","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9277650","37.6254180","193623.28622356","558426.49786115"
"2026","1138055100","특정계층이용시설","회원이용시설","갈현현대아파트경로당","서울특별시 은평구 갈현로33길 24 (갈현동현대아파트 갈현동현대아파트 2)","서울특별시 은평구 갈현동 537","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9142590","37.6220600","192430.67175310","558054.79890875"
"2026","1138055100","특정계층이용시설","회원이용시설","코오롱하늘채아파트경로당","서울특별시 은평구 갈현로29길 62 (코오롱하늘채아파트 관리사무실 노인정)","서울특별시 은평구 갈현동 545","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9112140","37.6232510","192161.98014036","558187.23719254"
"2026","1138055100","특정계층이용시설","회원이용시설","갈현건영아파트경로당","서울특별시 은평구 갈현로45길 57 (갈현동건영아파트)","서울특별시 은평구 갈현동 541-1","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9133920","37.6288450","192354.82678343","558807.93249060"
"2026","1138055100","특정계층이용시설","회원이용시설","갈현어버이경로당","서울특별시 은평구 갈현로 324-3 (갈현동)","서울특별시 은평구 갈현동 419-7","179.00","40","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9182000","37.6255000","192778.92124392","558436.29191681"
"2026","1138055100","특정계층이용시설","회원이용시설","갈현노인복지관","서울특별시 은평구 통일로89길 12-6","서울특별시 은평구 갈현동 415-2","40.70","10","","126.9186895","37.6249117","192822.07639356","558370.95928750"
"2026","1138055100","공공시설","공공청사","갈현1동주민센터","서울특별시 은평구 갈현로 301","서울특별시 은평구 갈현동 436-14","286.00","86","","126.9167310","37.6237184","192649.06650589","558238.66721720"
"2026","1138055200","특정계층이용시설","회원이용시설","우남아파트경로당","서울특별시 은평구 서오릉로 258 (우남아파트101)","서울특별시 은평구 갈현동 540","","","※ 경로당 실제 운영시간에 맞춰 탄력적 운영 가능","126.9067650","37.6179460","191768.63787532","557598.81955597"
"2026","1141062000","공공시설","공공청사","홍제1동주민센터","서울특별시 서대문구 통일로 435-1 (홍제동)","서울특별시 서대문구 홍제동 171-1","","","폭염특보 발효시 평일 09시~22시 운영 주말공휴일 미운영","126.9449294","37.5877171","195136.05966956","554241.08279928"
"2026","1141062000","공공시설","공공청사","홍제1동자치회관","서울특별시 서대문구  통일로27길  19 , 홍제1동자치회관 (홍제동)","서울특별시 서대문구 홍제동 85-1","","","주말공휴일 09시~19시 운영","126.9484215","37.5832048","195444.21363071","553740.09358019"
"2026","1141064000","생활밀착민간시설","금융기관","우리은행홍제동지점","","서울특별시 서대문구 홍제동 266-55","","5","","126.9452950","37.5918130","195168.61492859","554695.66271617"
"2026","1141000000","특정계층이용시설","회원이용시설","은빛홍삼경로당","서울특별시 서대문구 세무서7길 21-4 (홍제동)","서울특별시 서대문구 홍제동 266-165","124.17","40","","126.9456267","37.5916129","195197.89684448","554673.43685077"
"2026","1141064000","특정계층이용시설","회원이용시설","인왕산벽산A경로당","서울특별시 서대문구 세무서길 106-12 (인왕산벽산아파트 102동)","서울특별시 서대문구 홍제동 465","74.00","20","","126.9484400","37.5923990","195446.40782420","554760.54501484"
"2026","1141064000","특정계층이용시설","회원이용시설","문화촌현대A경로당","서울특별시 서대문구 문화촌길 6-24 (문화촌현대아파트 103동)","서울특별시 서대문구 홍제동 463","144.00","30","","126.9493440","37.5927270","195526.26546510","554796.90589421"
"2026","1141064000","특정계층이용시설","회원이용시설","유원하나A경로당","서울특별시 서대문구 세검정로 134 (유원하나아파트 101동노인정)","서울특별시 서대문구 홍제동 454","33.00","10","","126.9524770","37.5950560","195803.09026155","555055.25422673"
"2026","1141064000","특정계층이용시설","회원이용시설","현대그린A경로당","서울특별시 서대문구 세무서2길 64 (현대그린아파트 102동)","서울특별시 서대문구 홍제동 455","33.00","10","","126.9495940","37.5892540","195548.13759736","554411.43004338"
"2026","1141064000","특정계층이용시설","회원이용시설","해링턴플레이스경로당","서울특별시 서대문구 세무서8길 30 (홍제역해링턴플레이스)","서울특별시 서대문구 홍제동 474","84.00","29","","126.9478480","37.5893980","195393.93958523","554427.49660838"
"2026","1141064000","특정계층이용시설","회원이용시설","홍제3동분회경로당","서울특별시 서대문구  세검정로4길  32 , 홍제제3동주민센터 (홍제동)","서울특별시 서대문구 홍제동 7-13","87.00","40","","126.9497306","37.5937611","195560.46985845","554911.66107261"
"2026","1141064000","공공시설","공공청사","홍제3동주민센터","서울특별시 서대문구 세검정로4길 32","서울특별시 서대문구 홍제동 7-13","","","폭염특보 발효시 평일 09~22시 운영 주말 및 공휴일 09시~19시 운영","126.9496936","37.5937677","195557.20260437","554912.39534842"
"2026","1141064000","특정계층이용시설","회원이용시설","개미마을경로당","서울특별시 서대문구 세검정로4길 129-16 (홍제동)","서울특별시 서대문구 홍제동 9-83","40.00","20","","126.9539201","37.5906310","195930.29413475","554564.06529626"
"2026","1141065500","특정계층이용시설","회원이용시설","인왕산어울림A경로당","서울특별시 서대문구 통일로26길 17 (인왕산어울림 101동)","서울특별시 서대문구 홍제동 467","53.00","12","","126.9509710","37.5837790","195669.43719640","553803.70266050"
"2026","1141065500","특정계층이용시설","회원이용시설","홍제원현대A경로당","서울특별시 서대문구 통일로34길 43 (홍제원현대아파트 112동)","서울특별시 서대문구 홍제동 459","117.00","23","","126.9503030","37.5880120","195610.68361061","554273.54868821"
"2026","1141065500","특정계층이용시설","회원이용시설","무악청구A경로당","서울특별시 서대문구 통일로 348 (무악청구아파트 109동)","서울특별시 서대문구 홍제동 453","193.00","40","","126.9520360","37.5817830","195763.39187768","553582.12083902"
"2026","1147059000","특정계층이용시설","회원이용시설","신월대성유니드아파트경로당(사립)","서울특별시 양천구 신월로15길 21 (신월대성유니드아파트 관리노인정)","서울특별시 양천구 신월동 1033","46.90","34","","126.8406610","37.5205680","185914.23898767","546798.83774840"
"2026","1147059000","특정계층이용시설","회원이용시설","대방샤인힐아파트경로당(사립)","서울특별시 양천구 신월로9길 37 (신월동 대방 샤인힐 관리동)","서울특별시 양천구 신월동 1017","71.45","17","","126.8388250","37.5203370","185751.89032308","546773.47611588"
"2026","1147059000","특정계층이용시설","회원이용시설","해태아파트경로당(사립)","서울특별시 양천구 월정로 21 (해태아파트 101동)","서울특별시 양천구 신월동 514-3","53.28","30","","126.8430390","37.5213880","186124.60906160","546889.49413022"
"2026","1147059000","특정계층이용시설","회원이용시설","금용아파트경로당(사립)","서울특별시 양천구 신월로17길 22 (신월동 금용아파트)","서울특별시 양천구 신월동 533-1","51.84","32","","126.8424350","37.5205640","186071.06210114","546798.12965559"
"2026","1147059000","공공시설","복지?문화?체육시설","신월음악도서관","서울특별시 양천구 오목로5길 34","서울특별시 양천구 신월동 425-2","840.95","69","월요일 휴무","126.8401035","37.5247285","185865.74016642","547260.68517921"
"2026","1147059000","공공시설","복지?문화?체육시설","한빛종합사회복지관","서울특별시 양천구 신월동 신월로11길  16 ,  한빛종합사회복지관 (신월동)","서울특별시 양천구 신월동 540-1","620.00","20","","126.8402000","37.5190000","185873.19039135","546624.87843935"
"2026","1147059000","공공시설","공공청사","신월4동주민센터","서울특별시 양천구 신월동 오목로5길  34 ,  신월4동주민센터 (신월동)","서울특별시 양천구 신월동 425-2","888.00","100","","126.8400000","37.5246000","185856.56688396","547246.43882773"
"2026","1147059000","특정계층이용시설","회원이용시설","태양(신월4동구립)경로당","서울특별시 양천구 오목로3길 34","서울특별시 양천구 신월동 422-1","99.54","44","","126.8385000","37.5243000","185723.91494172","547213.36913676"
"2026","1147059000","특정계층이용시설","회원이용시설","자양(구립)경로당","서울특별시 양천구 신월로11길 13","서울특별시 양천구 신월동 542","98.60","36","","126.8401000","37.5186000","185864.27462297","546580.49845872"
"2026","1147059000","특정계층이용시설","회원이용시설","밝은빛(구립)경로당","서울특별시 양천구 오목로 28-9 (밝은빛노인정)","서울특별시 양천구 신월동 518-4","163.63","33","","126.8413900","37.5214530","185978.84912353","546896.95282073"
"2026","1147059000","특정계층이용시설","회원이용시설","소망(구립)경로당","서울특별시 양천구 오목로1길 10","서울특별시 양천구 신월동 436-6","222.73","45","","126.8381000","37.5221000","185688.13595135","546969.25722198"
"2026","1147060000","특정계층이용시설","회원이용시설","수명산동원데자뷰아파트경로당(사립)","서울특별시 양천구 화곡로3길 43 (수명산 동원데쟈뷰 아파트 102동)","서울특별시 양천구 신월동 1060","41.60","24","","126.8278940","37.5431710","184790.21052485","549309.48244654"
"2026","1147060000","특정계층이용시설","회원이용시설","수명산SK뷰아파트경로당(사립)","서울특별시 양천구 월정로 306 (수명산 SK VIEW)","서울특별시 양천구 신월동 1053","64.20","19","","126.8299130","37.5439940","184968.80410402","549400.50087716"
"2026","1147060000","특정계층이용시설","회원이용시설","수명산롯데캐슬아파트경로당(사립)","서울특별시 양천구 월정로 303 (수명산 롯데캐슬 103동)","서울특별시 양천구 신월동 1036","65.12","41","","126.8284670","37.5450990","184841.23956279","549523.37477069"
"2026","1147060000","특정계층이용시설","회원이용시설","신도브래뉴신월2차아파트경로당(사립)","서울특별시 양천구 화곡로3길 34 (신도브래뉴신월2차아파트 노인정)","서울특별시 양천구 신월동 1031","32.13","26","","126.8278150","37.5416710","184782.92406572","549143.01327926"
"2026","1147060000","공공시설","복지?문화?체육시설","방아다리문학도서관","서울특별시 양천구 화곡로4길 10","서울특별시 양천구 신월동 52-2","294.85","25","일요일 휴무","126.8271627","37.5385651","184724.64253883","548798.40165047"
"2026","1147060000","공공시설","공공청사","신월5동주민센터","서울특별시 양천구 신월동 화곡로4길  10 ,  신월5동주민센터 (신월동)","서울특별시 양천구 신월동 52-2","150.00","50","폭염특보 발효시","126.8272000","37.5386000","184727.94623266","548802.26906957"
"2026","1135061100","공공시설","복지?문화?체육시설","하계어울마루","서울특별시 노원구 한글비석로 97 (노원에너지제로 주택)","서울특별시 노원구 하계동 251-9","","","","127.0728930","37.6386480","206433.65962206","559894.93449656"
